UF,MUNICIPIO,DESCRICAO_ORGAO,UNIDADE,SIGLA,CAMPUS,NOME_DA_OBRA,ID,SITUACAO_DA_OBRA,PORCENTAGEM_DE_EXECUCAO,INICIO_EXECUCAO_DA_OBRA,DATA_CONCLUSAO_DA_OBRA,VALOR_CONTRATADO_OBRA,VALOR_APOS_ADITIVO
RS,Osório,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul",IFRS,Campus Osório,Construção do Bloco Acadêmico,55775,Em Execução,"93,14",06/11/2023,02/08/2024,"1.125.167,00","0,00"
RS,Osório,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul",IFRS,Campus Osório,Reforma da Sala para abrigar a Incubadora de Redes,56413,Em Planejamento pelo Proponente,"0,00",null,null,"0,00","0,00"
RS,Osório,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul",IFRS,Campus Osório,Construção do Dojô Campus Osório,54739,Em Licitação,"32,56",null,null,"0,00","0,00"
RS,Osório,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul",IFRS,Campus Osório,Construção de Calçadas ne acesso,57608,Em Planejamento pelo Proponente,"0,00",null,null,"0,00","0,00"
RS,Osório,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul",IFRS,Campus Osório,Campus Osório,7260,Concluída,"100,00",07/07/2010,10/11/2013,"3.607.743,32","4.421.158,39"
RS,Osório,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul",IFRS,Campus Osório,CONSTRUÇÃO DA QUADRA POLIESPORTIVA COBERTA,52510,Concluída,"100,00",03/02/2020,01/08/2020,"620.000,00","0,00"
RS,Osório,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul",IFRS,Campus Osório,Pintura das Edificações,55783,Concluída,"100,00",06/11/2023,30/11/2024,"532.754,32","0,00"
RS,Panambi,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia Farroupilha",IF Farroupilha,Campus Panambi,Const. e Inst. do Sist. de Abast. de Água e Prev. Incêndio,14576,Concluída,"100,00",03/02/2011,31/05/2011,"466.484,28","0,00"
RS,Panambi,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia Farroupilha",IF Farroupilha,Campus Panambi,PPCI da quadra poliesportiva,32873,Concluída,"100,00",12/09/2013,11/11/2013,"23.832,95","0,00"
RS,Panambi,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia Farroupilha",IF Farroupilha,Campus Panambi,Refeitório,20699,Concluída,"100,00",21/07/2014,17/05/2015,"1.135.558,90","1.391.555,60"
RS,Panambi,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia Farroupilha",IF Farroupilha,Campus Panambi,Ginásio Poliesportivo,21384,Concluída,"100,00",26/11/2012,24/07/2013,"899.192,35","1.026.260,38"
RS,Panambi,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia Farroupilha",IF Farroupilha,Campus Panambi,UNED PANAMBI - RS/ SALAS DE AULA 1ª ETAPA,462,Concluída,"100,00",04/11/2008,04/01/2009,"891.090,48","0,00"
RS,Panambi,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia Farroupilha",IF Farroupilha,Campus Panambi,UNED PANAMBI - RS / PRÉDIO ADMINISTRATIVO 1ª ETAPA,471,Concluída,"74,07",15/09/2008,15/11/2008,"870.006,34","0,00"
RS,Panambi,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia Farroupilha",IF Farroupilha,Campus Panambi,Prédio de Salas de Aula e Passarela,14554,Concluída,"100,00",21/11/2011,16/09/2012,"2.402.449,62","0,00"
RS,Panambi,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia Farroupilha",IF Farroupilha,Campus Panambi,UNED PANAMBI - RS / SALAS DE AULA 2ª ETAPA,468,Concluída,"100,00",15/01/2009,15/07/2009,"674.400,00","0,00"
RS,Panambi,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia Farroupilha",IF Farroupilha,Campus Panambi,UNED PANAMBI - RS / PRÉDIO ADMINISTRATIVO 2ª ETAPA,472,Concluída,"100,00",15/12/2008,15/04/2009,"772.033,84","0,00"
RS,Panambi,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia Farroupilha",IF Farroupilha,Campus Panambi,Reestruturação da Rede Elétrica do Campus Panambi,14621,Concluída,"100,00",11/04/2011,02/05/2011,"65.300,00","74.916,54"
RS,Panambi,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia Farroupilha",IF Farroupilha,Campus Panambi,Ampliação da Subestação da Rede Elétrica de Alta Tensão,48710,Concluída,"100,00",18/01/2016,16/04/2016,"580.008,18","0,00"
RS,Panambi,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia Farroupilha",IF Farroupilha,Campus Panambi,Biblioteca,57264,Em Licitação,"0,00",null,null,"0,00","0,00"
RS,Panambi,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia Farroupilha",IF Farroupilha,Campus Panambi,Construção de guarita/pórtico,32872,Concluída,"100,00",12/09/2013,09/02/2014,"297.405,87","0,00"
RS,Panambi,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia Farroupilha",IF Farroupilha,Campus Panambi,Almoxarifado de Química,53315,Concluída,"100,00",01/02/2021,31/07/2021,"304.011,90","0,00"
RS,Panambi,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia Farroupilha",IF Farroupilha,Campus Panambi,INSTALAÇÕES PPCI CAMPUS PANAMBI,53974,Concluída,"100,00",06/12/2021,05/05/2022,"251.720,89","311.093,17"
RS,Panambi,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia Farroupilha",IF Farroupilha,Campus Panambi,Execução de Rede Lógica e de Telefonia,14581,Concluída,"100,00",06/06/2011,05/08/2011,"63.500,13","0,00"
RS,Panambi,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia Farroupilha",IF Farroupilha,Campus Panambi,Bloco de Laboratórios de Móveis e Edificações,13885,Concluída,"100,00",22/01/2010,21/07/2010,"458.704,43","0,00"
RS,Panambi,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia Farroupilha",IF Farroupilha,Campus Panambi,URBANIZAÇÃO UNED PANAMBI,2600,Concluída,"100,00",01/04/2009,01/07/2009,"276.500,00","0,00"
RS,Panambi,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia Farroupilha",IF Farroupilha,Campus Panambi,Reforma da cobertura do Prédio Administrativo,52076,Concluída,"100,00",02/12/2019,null,"228.716,66","256.253,92"
RS,Panambi,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia Farroupilha",IF Farroupilha,Campus Panambi,Prédio Pós-Colheita,48644,Concluída,"100,00",18/01/2016,12/11/2016,"2.048.832,80","2.166.632,52"
RS,Panambi,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia Farroupilha",IF Farroupilha,Campus Panambi,CONSTRUÇÃO REDE ELÉTRICA UNED PANAMBI,2517,Concluída,"100,00",01/04/2009,01/05/2009,"125.656,04","0,00"
RS,Passo Fundo,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Passo Fundo,Construção de muro externo,27767,Concluída,"100,00",03/12/2012,24/02/2013,"228.537,27","0,00"
RS,Passo Fundo,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Passo Fundo,Adequações de Acessibilidade e PPCI do Câmpus Passo Fundo,52429,Concluída,"100,00",02/01/2020,01/04/2020,"253.184,09","258.059,78"
RS,Passo Fundo,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Passo Fundo,Bloco Adm./Oficinas/Guarita,1324,Concluída,"100,00",02/01/2007,25/03/2008,"1.589.325,37","0,00"
RS,Passo Fundo,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Passo Fundo,Reforma da Cobertura do Prédio 2,56625,Concluída,"100,00",15/01/2024,14/02/2024,"149.905,48","216.493,14"
RS,Passo Fundo,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Passo Fundo,SPDA,47090,Concluída,"100,00",05/01/2015,06/03/2015,"28.744,86","0,00"
RS,Passo Fundo,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Passo Fundo,Quadra Poliesportiva do Câmpus Passo Fundo,54709,Concluída,"100,00",28/11/2022,28/03/2023,"648.717,78","648.717,78"
RS,Passo Fundo,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Passo Fundo,Construção muro,2835,Concluída,"100,00",26/11/2007,18/02/2008,"62.108,31","0,00"
RS,Passo Fundo,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Passo Fundo,Salas de aula - Finalização,9980,Concluída,"100,00",22/03/2010,20/06/2010,"144.143,77","0,00"
RS,Passo Fundo,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Passo Fundo,SUBESTAÇÃO/PASSAGEM COBERTA/CALÇADAS,2837,Concluída,"100,00",02/01/2008,13/05/2008,"183.957,92","0,00"
RS,Passo Fundo,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Passo Fundo,Reforma dos Prédios 04 e 06 do Câmpus Passo Fundo,55070,Concluída,"100,00",01/01/2023,02/03/2023,"194.038,62","241.257,67"
RS,Passo Fundo,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Passo Fundo,Reformas Emergenciais 2024 do Campus Passo Fundo,57350,Em Planejamento pelo Proponente,"0,00",null,null,"0,00","0,00"
RS,Passo Fundo,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Passo Fundo,Construção do Bloco 07,17914,Concluída,"100,00",02/07/2012,28/04/2013,"1.517.706,23","1.504.838,47"
RS,Passo Fundo,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Passo Fundo,Identificação Visual,7643,Concluída,"100,00",24/05/2010,23/07/2010,"11.632,06","0,00"
RS,Passo Fundo,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Passo Fundo,"Execução de passarelas, Pavimentação e Iluminação Externa",11540,Concluída,"100,00",15/12/2010,15/03/2011,"349.196,50","376.118,01"
RS,Passo Fundo,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Passo Fundo,Reformas e Adaptações na Biblioteca - Prédio 04,50043,Concluída,"100,00",20/02/2017,21/05/2017,"259.242,55","280.679,12"
RS,Passo Fundo,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Passo Fundo,Bloco convivência,9759,Concluída,"100,00",15/06/2009,28/04/2010,"965.341,18","0,00"
RS,Passo Fundo,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Passo Fundo,Reforma da Cobertura do Prédio 07 do C. Passo Fundo,54578,Concluída,"100,00",27/06/2022,27/07/2022,"78.696,75","0,00"
RS,Passo Fundo,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Passo Fundo,Salas de aula/auditório,4082,Concluída,"100,00",05/01/2010,04/06/2010,"1.398.435,50","1.556.516,90"
RS,Pelotas,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Pelotas,Hall de Alunos,10579,Concluída,"100,00",16/12/2009,05/05/2010,"103.206,56","0,00"
RS,Pelotas,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Pelotas,SUB. DOS TELHADOS DOS PAVILHÕES DA EME E MEC,57353,Em Planejamento pelo Proponente,"0,00",null,null,"0,00","0,00"
RS,Pelotas,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Pelotas,Reformas e Adaptações no Bloco B6 e B12,49370,Concluída,"100,00",27/06/2016,22/06/2017,"1.328.394,57","1.513.501,47"
RS,Pelotas,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Pelotas,Reforma do Curso de Mecânica,23709,Concluída,"100,00",16/01/2012,14/06/2012,"505.000,00","522.235,45"
RS,Pelotas,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Pelotas,Novo estacionamento para motos e bicicletas,13036,Concluída,"100,00",30/08/2010,27/01/2011,"312.234,95","0,00"
RS,Pelotas,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Pelotas,Execução do PPCi Câmpus Pelotas - Etapa 2,53851,Concluída,"100,00",09/11/2021,08/05/2022,"672.985,91","773.633,94"
RS,Pelotas,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Pelotas,Reforma do curso de Química - Bloco 12,11538,Concluída,"100,00",12/01/2011,09/09/2011,"364.490,45","449.831,71"
RS,Pelotas,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Pelotas,Construção da parte 2 do Bloco 20 e Reservatório,11533,Concluída,"100,00",11/04/2011,07/12/2011,"879.030,33","987.062,72"
RS,Pelotas,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Pelotas,REFORMAS E ADAPTAÇÕES EM DIVERSOS BLOCOS II,42055,Concluída,"100,00",06/01/2014,01/01/2015,"1.428.176,05","1.949.976,50"
RS,Pelotas,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Pelotas,Reformas e adaptações em diversos blocos,32472,Concluída,"100,00",02/01/2013,28/12/2013,"1.939.254,75","2.184.837,88"
RS,Pelotas,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Pelotas,Subestação,10073,Concluída,"100,00",11/01/2010,10/06/2010,"478.010,33","478.010,33"
RS,Pelotas,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Pelotas,REFORMAS E ADAPT NO BLOCO B5 - 1º PAV.- GINÁSIO EDUC. FÍSICA,52072,Concluída,"100,00",07/01/2019,08/03/2019,"192.091,26","0,00"
RS,Pelotas,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Pelotas,Reforma Sala 121-B,9130,Concluída,"100,00",17/02/2010,17/04/2010,"37.390,12","0,00"
RS,Pelotas,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Pelotas,Acréscimo e Reforma no Curso de Saneamento Ambiental,23713,Concluída,"100,00",16/01/2012,14/06/2012,"262.500,00","289.539,68"
RS,Pelotas,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Pelotas,EXECUÇÃO DO PPCI DO CÂMPUS PELOTAS - ETAPA 4,54721,Em Execução,"29,56",07/11/2023,05/05/2024,"1.157.881,00","0,00"
RS,Pelotas,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Pelotas,Execução do PPCI do Câmpus Pelotas - Etapa 3,54514,Concluída,"100,00",22/07/2022,30/10/2022,"642.943,49","704.444,77"
RS,Pelotas,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Pelotas,Execução do PPCI do Câmpus Pelotas - Etapa 01,51798,Concluída,"97,21",09/11/2021,08/05/2022,"672.985,91","1.540.391,61"
RS,Pelotas,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Pelotas Visconde da Graça,Reformas 2023 - Ref. Prédio Zootecnia e Ade PPCI Alojamento,56624,Em Licitação,"0,00",null,null,"0,00","0,00"
RS,Pelotas,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Pelotas Visconde da Graça,REFORMA PRÉDIO 64,51496,Concluída,"100,00",05/11/2018,04/05/2019,"528.059,88","549.066,02"
RS,Pelotas,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Pelotas Visconde da Graça,Reforma Emergencial do Prédio da Zootecnia,53718,Em Planejamento pelo Proponente,"0,00",null,null,"0,00","0,00"
RS,Pelotas,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Pelotas Visconde da Graça,Piso de Concreto e Fechamento com Tela da Quadra Coberta,41596,Concluída,"100,00",11/12/2013,11/03/2014,"235.148,37","247.327,74"
RS,Pelotas,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Pelotas Visconde da Graça,Bloco de Sanitários e Cobertura do CaVG,53163,Concluída,"100,00",04/01/2021,04/05/2021,"215.465,79","221.482,23"
RS,Pelotas,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Pelotas Visconde da Graça,Reforma do Piso do Refeitório,53865,Concluída,"99,52",01/02/2022,02/04/2022,"263.408,67","290.338,31"
RS,Pelotas,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Pelotas Visconde da Graça,Reforma do Bloco Alojamento e Instalação Reserv. Metalico,14920,Concluída,"100,00",16/01/2012,12/09/2012,"1.237.730,86","1.306.891,35"
RS,Pelotas,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Pelotas Visconde da Graça,Pavimentação de Ruas e Calçadas CAVG,46929,Concluída,"100,00",17/02/2015,17/07/2015,"1.592.782,68","1.638.429,84"
RS,Pelotas,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Pelotas Visconde da Graça,Construção  do Bloco Refeitório,42031,Concluída,"99,98",02/01/2014,29/09/2014,"2.023.122,46","2.275.603,77"
RS,Pelotas,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Campus Pelotas Visconde da Graça,Reforma do Bloco 58,41175,Concluída,"100,00",27/11/2013,27/01/2014,"137.954,29","201.781,12"
RS,Pelotas,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Reitoria do Instituto Federal Sul-rio-grandense,"Guarda corpo e corrimão nos patamares , escadas e rampas",50036,Concluída,"100,00",20/02/2017,22/03/2017,"42.852,00","0,00"
RS,Pelotas,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Reitoria do Instituto Federal Sul-rio-grandense,REITORIA FASE II - Ref Estacionamento Existente e Mód I Pav,53291,Concluída,"100,00",16/02/2021,17/04/2021,"165.515,74","170.511,83"
RS,Pelotas,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Reitoria do Instituto Federal Sul-rio-grandense,Recuperação do Muro de Vidro da Reitoria,51156,Concluída,"100,00",02/01/2018,23/01/2018,"18.992,91","0,00"
RS,Pelotas,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Reitoria do Instituto Federal Sul-rio-grandense,Rede de comunicação IP multisserviços - prédio da Reitoria,48451,Concluída,"100,00",10/12/2015,05/05/2016,"2.377.463,98","2.394.989,87"
RS,Pelotas,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Reitoria do Instituto Federal Sul-rio-grandense,ESC. DA REDE DE INCUBADORAS IFSUL NO PEL. PARQUE TECNOLÓGICO,52915,Concluída,"99,99",15/01/2021,15/04/2021,"249.576,39","335.179,84"
RS,Pelotas,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Reitoria do Instituto Federal Sul-rio-grandense,"ESTÚDIO DE GRAVAÇÕES, INST. DIVISÓRIAS E MURO VIDRO",1201426277,Concluída,"100,00",07/01/2019,05/04/2019,"199.899,55","219.017,82"
RS,Pelotas,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Reitoria do Instituto Federal Sul-rio-grandense,Implantação do Datacenter no novo prédio da Reitoria,48559,Concluída,"100,00",28/12/2015,05/06/2016,"2.074.073,55","2.112.073,55"
RS,Pelotas,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Reitoria do Instituto Federal Sul-rio-grandense,Construção do Predio da Reitoria - Parte 01,28206,Concluída,"100,00",10/12/2012,09/06/2014,"12.806.252,62","15.852.525,05"
RS,Pelotas,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Reitoria do Instituto Federal Sul-rio-grandense,REITORIA FASE II - ACESSOS E ESTACIONAMENTO,48954,Em Planejamento pelo Proponente,"0,00",null,null,"0,00","0,00"
RS,Pelotas,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Reitoria do Instituto Federal Sul-rio-grandense,Climatização Módulo II A - SIS DE DISTRIB DE AR DE RENOVAÇÃO,56587,Em Execução,"28,98",06/03/2024,06/12/2024,"181.710,77","195.613,50"
RS,Pelotas,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Reitoria do Instituto Federal Sul-rio-grandense,"Reforma dos Blocos B01, B02 e Muro",27236,Concluída,"100,00",03/01/2013,03/04/2013,"308.320,57","272.164,03"
RS,Pelotas,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Reitoria do Instituto Federal Sul-rio-grandense,Climatização Módulo II B -Sist de Distrib do Ar de Renovação,56622,Em Execução,"60,33",06/05/2024,04/08/2024,"321.652,62","0,00"
RS,Pelotas,Educação Profissional,Instituto Federal Sul-rio-grandense,IFSul,Reitoria do Instituto Federal Sul-rio-grandense,Climatização da Reitoria Módulo I - Sis. de Renovação de Ar,52565,Concluída,"100,00",28/10/2020,26/01/2021,"659.409,09","682.230,50"
RS,Porto Alegre,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul",IFRS,Campus Porto Alegre,REFORMA SEDE CENTRO (PRÉDIO EX-MESBLA) CAMPUS PORTO ALEGRE,32705,Concluída,"100,00",24/10/2013,18/10/2014,"2.249.239,00","3.159.144,49"
RS,Porto Alegre,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul",IFRS,Campus Porto Alegre,REFORMA BLOCO B SEDE CENTRO,47470,Concluída,"100,00",27/10/2014,25/04/2015,"4.094.690,53","4.575.283,14"
RS,Porto Alegre,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul",IFRS,Campus Porto Alegre,REFORMA DO BLOCO A LABORATORIOS CAMPUS PORTO ALEGRE,48241,Concluída,"100,00",04/05/2015,02/08/2015,"1.349.452,22","1.503.068,86"
RS,Porto Alegre,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul",IFRS,Campus Porto Alegre,Execução de escadas metálicas de emergência,55214,Concluída,"100,00",01/12/2023,29/05/2024,"706.800,29","0,00"
RS,Porto Alegre,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul",IFRS,Campus Porto Alegre,C.PORTOALEGRE EXE.ESCADAS MET. DE EMERGENCIA,53264,Concluída,"100,00",01/03/2021,28/08/2021,"405.366,91","0,00"
RS,Porto Alegre,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul",IFRS,Campus Porto Alegre,REFORMA ELÉTRICA TORRE NORTE,55791,Em Planejamento pelo Proponente,"0,00",null,null,"0,00","0,00"
RS,Porto Alegre,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul",IFRS,Campus Porto Alegre,Aquisição e instalação de portas metálicas automatizadas,54060,Em Planejamento pelo Proponente,"0,00",null,null,"0,00","0,00"
RS,Porto Alegre,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul",IFRS,Campus Porto Alegre,REPARO EMERGENCIAL DA FACHADA DO CAMPUS POA,49345,Concluída,"100,00",09/01/2017,08/07/2017,"497.140,87","0,00"
RS,Porto Alegre,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul",IFRS,Campus Porto Alegre,Reparo estrutural  impermeabilização das marquises do campus,49344,Concluída,"100,00",12/12/2016,22/01/2017,"77.245,12","88.753,22"
RS,Porto Alegre,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul",IFRS,Campus Porto Alegre,Implantação do PPCI Campus Porto Alegre,52287,Concluída,"100,00",25/11/2019,24/03/2020,"795.200,00","0,00"
RS,Porto Alegre,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul",IFRS,Campus Porto Alegre,CONSTRUÇÃO E REPARO COBERTURA - TORRE NORTE,52908,Concluída,"100,00",25/01/2023,25/04/2023,"81.800,00","0,00"
RS,Porto Alegre,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul",IFRS,Campus Porto Alegre,ADAPTAÇÃO ELÉTRICA CAMPUS PORTO ALEGRE,48242,Concluída,"100,00",10/06/2015,09/08/2015,"1.225.970,00","1.400.602,61"
RS,Porto Alegre,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul",IFRS,Campus Porto Alegre Restinga,Construção do Bloco Biblioteca,57524,Em Licitação,"0,00",null,null,"0,00","0,00"
RS,Porto Alegre,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul",IFRS,Campus Porto Alegre Restinga,Fechamento da Quadra Poliesportiva,54346,Concluída,"100,00",29/10/2022,27/01/2023,"349.010,47","0,00"
RS,Porto Alegre,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul",IFRS,Campus Porto Alegre Restinga,CONCLUSÃO DO BLOCO ADMINISTRATIVO,48924,Concluída,"100,00",12/01/2017,13/11/2017,"2.215.182,15","0,00"
RS,Porto Alegre,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul",IFRS,Campus Porto Alegre Restinga,CONLUSÃO BLOCO SALAS DE AULA,46610,Concluída,"100,00",24/07/2014,21/11/2014,"1.042.403,38","0,00"
RS,Porto Alegre,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul",IFRS,Campus Porto Alegre Restinga,Almoxarifado campus restinga,27922,Concluída,"100,00",10/01/2013,05/11/2013,"632.349,65","0,00"
RS,Porto Alegre,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul",IFRS,Campus Porto Alegre Restinga,"CONCLUSÃO DO BLOCO CONVIVÊNCIA,PÓRTICO E IMPLANTAÇÃO",47260,Concluída,"100,00",14/01/2015,11/09/2015,"1.974.174,70","0,00"
RS,Porto Alegre,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul",IFRS,Campus Porto Alegre Restinga,Campus Restinga,9995,Concluída,"100,00",02/01/2014,02/05/2014,"1.047.407,74","1.196.214,32"
RS,Porto Alegre,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul",IFRS,Campus Porto Alegre Restinga,BLOCO AGROECOLOGIA 2ª FASE_1 parte,56481,Em Execução,"76,02",18/03/2024,14/09/2024,"298.747,85","0,00"
RS,Porto Alegre,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul",IFRS,Campus Porto Alegre Restinga,PPCI- IFRS CAMPUS RESTINGA,52434,Concluída,"100,00",13/11/2019,11/05/2020,"127.123,33","0,00"
RS,Porto Alegre,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul",IFRS,Campus Porto Alegre Restinga,CONSTRUÇÃO DA COBERTURA DA QUADRA DE ESPORTES,51403,Concluída,"100,00",07/02/2018,07/07/2018,"347.739,80","426.857,51"
RS,Porto Alegre,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul",IFRS,Campus Porto Alegre Restinga,Construção do Bloco de Laboratórios do Curso de Agroecologia,54058,Concluída,"100,00",14/02/2022,13/08/2022,"405.778,59","406.141,06"
RS,Porto Alegre,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul",IFRS,Campus Porto Alegre Restinga,CONCLUSÃO DO BLOCO LABORATÓRIOS - FASE 2,55036,Concluída,"100,00",15/04/2023,12/10/2023,"160.696,76","0,00"
